case_id,sampling_bucket,sampling_rationale,conversation_json,customer_text,account_tier,suggested_intent_for_navigation_only,human_intent,human_requested_action,human_routing_mode,human_routing_reason,acceptable_evidence_ids,reference_answer,quality_notes,annotator_id,review_status
1761279,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1761282"", ""author_id"": ""517312"", ""text"": ""@AppleSupport hi I created that shortcut and it worked for a little bit but now my glitch is back FIX THIS"", ""created_at"": ""2017-11-07T18:04:35+00:00""}, {""tweet_id"": ""1761281"", ""author_id"": ""517312"", ""text"": ""@AppleSupport Oh shit nvm it didn’t happen in this tweet"", ""created_at"": ""2017-11-07T18:04:55+00:00""}, {""tweet_id"": ""1761280"", ""author_id"": ""517312"", ""text"": ""Test test I️"", ""created_at"": ""2017-11-07T18:05:01+00:00""}, {""tweet_id"": ""1761279"", ""author_id"": ""517312"", ""text"": ""Nvm it happened again fix it @AppleSupport"", ""created_at"": ""2017-11-07T18:05:12+00:00""}]",Nvm it happened again fix it @AppleSupport,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1704684,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1704685"", ""author_id"": ""516705"", ""text"": ""The letter “i” on bullshit @115858 idk if _ can keep talking around this"", ""created_at"": ""2017-11-06T20:58:56+00:00""}, {""tweet_id"": ""1704683"", ""author_id"": ""AppleSupport"", ""text"": ""@516705 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"", ""created_at"": ""2017-11-06T22:20:30+00:00""}, {""tweet_id"": ""1704684"", ""author_id"": ""516706"", ""text"": ""@AppleSupport @516705 It is not only iOS 11.1 with the issue. My iPhone 8 running 11.0.3 has the issue too. https://t.co/eeeDKbxogh"", ""created_at"": ""2017-11-06T22:22:57+00:00""}]",@AppleSupport @516705 It is not only iOS 11.1 with the issue. My iPhone 8 running 11.0.3 has the issue too. https://t.co/eeeDKbxogh,STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
146560,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""146560"", ""author_id"": ""149263"", ""text"": ""Mbp15 2012, 10.13.1. После сброса nvram, после ввода пароля пользователя такое. То же самое при загрузке с usb установщика 10.13. Загрузиться удаётся только в recovery password. Что делать? @149264 RT please! CC @AppleSupport https://t.co/V5KvQTzFnr"", ""created_at"": ""2017-11-24T09:58:09+00:00""}]","Mbp15 2012, 10.13.1. После сброса nvram, после ввода пароля пользователя такое. То же самое при загрузке с usb установщика 10.13. Загрузиться удаётся только в recovery password. Что делать? @149264 RT please! CC @AppleSupport https://t.co/V5KvQTzFnr",STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
1326099,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1326099"", ""author_id"": ""429416"", ""text"": ""Just had my iPhone 6s plus battery gone from 50% to 20% in 5 minutes.. ios 11 is shite. @115858 Sort this shit asap!"", ""created_at"": ""2017-10-16T03:36:02+00:00""}]",Just had my iPhone 6s plus battery gone from 50% to 20% in 5 minutes.. ios 11 is shite. @115858 Sort this shit asap!,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
35976,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""35977"", ""author_id"": ""AppleSupport"", ""text"": ""#AppleWatch helps you meet your fitness goals. Here's how to start a High Intensity Interval Training workout and set a goal. https://t.co/DZXZO1giU2"", ""created_at"": ""2017-10-30T18:41:45+00:00""}, {""tweet_id"": ""35976"", ""author_id"": ""123826"", ""text"": ""@AppleSupport You guys over charged me on iTunes @AppleSupport and I want my money back I’m really upset"", ""created_at"": ""2017-11-01T13:50:32+00:00""}]",@AppleSupport You guys over charged me on iTunes @AppleSupport and I want my money back I’m really upset,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_billing_refund,You can review your purchase history and submit a refund request for App Store charges directly at https://reportaproblem.apple.com.,Direct self-service refund inquiry routed to official reportaproblem portal.,lead_adjudicator,APPROVED
1342683,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1342683"", ""author_id"": ""433146"", ""text"": ""Dear @115858 your flagship iPhone 8 on the newest OS is buggy as hell. Please fix. I’m tired of restarting my phone to fix small OS hiccups."", ""created_at"": ""2017-10-27T13:02:19+00:00""}]",Dear @115858 your flagship iPhone 8 on the newest OS is buggy as hell. Please fix. I’m tired of restarting my phone to fix small OS hiccups.,STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
569275,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""569275"", ""author_id"": ""180332"", ""text"": ""My wife’s iTunes cannot find her iphone 6s, and my iTunes let my Mac no response. Fire Cue @AppleSupport"", ""created_at"": ""2017-12-03T02:45:55+00:00""}]","My wife’s iTunes cannot find her iphone 6s, and my iTunes let my Mac no response. Fire Cue @AppleSupport",STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
2756792,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2756794"", ""author_id"": ""229206"", ""text"": ""@AppleSupport why can’t i set new alarms?"", ""created_at"": ""2017-11-21T02:31:47+00:00""}, {""tweet_id"": ""2756793"", ""author_id"": ""AppleSupport"", ""text"": ""@229206 Thanks for contacting us, we can help you with your alarm issue. What Apple device and model are you using and which OS version is it running?"", ""created_at"": ""2017-11-21T02:41:00+00:00""}, {""tweet_id"": ""2756792"", ""author_id"": ""229206"", ""text"": ""@AppleSupport 6s, 11.1.2"", ""created_at"": ""2017-11-21T02:47:14+00:00""}]","@AppleSupport 6s, 11.1.2",STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
17307,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""17307"", ""author_id"": ""119816"", ""text"": ""in a matter of 4 hours i had to make 3 hard resets on my phone, i just made 2 hard resets on this phone’s life before iOS 11. fix this @115858 @AppleSupport"", ""created_at"": ""2017-11-22T11:03:45+00:00""}]","in a matter of 4 hours i had to make 3 hard resets on my phone, i just made 2 hard resets on this phone’s life before iOS 11. fix this @115858 @AppleSupport",STANDARD,UPDATE_FAILURE,UPDATE_FAILURE,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_update_failure,We want to help ensure your update goes smoothly. Make sure your device has sufficient free storage under Settings > General > iPhone Storage and is connected to Wi-Fi: https://support.apple.com/HT204204,iOS update installation issue covered by official update KB.,lead_adjudicator,APPROVED
1988637,ACCOUNT_ACCESS,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1988637"", ""author_id"": ""588576"", ""text"": ""i literally got a brand new iphone &amp;it wont let me set up and it keeps saying that there is an an error with apple ID or it just wont work"", ""created_at"": ""2017-11-02T05:00:53+00:00""}]",i literally got a brand new iphone &amp;it wont let me set up and it keeps saying that there is an an error with apple ID or it just wont work,STANDARD,ACCOUNT_ACCESS,ACCOUNT_ACCESS,ACCOUNT_RECOVERY,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_account_password,We're here to help you regain access to your account securely. You can reset your password or unlock your Apple ID at https://iforgot.apple.com or from a trusted Apple device.,Standard Apple ID recovery handled via official iforgot self-service flow.,lead_adjudicator,APPROVED
872704,BATTERY_DRAIN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""872704"", ""author_id"": ""327187"", ""text"": ""@AppleSupport why is my damn battery dying so quick."", ""created_at"": ""2017-10-20T19:22:35+00:00""}]",@AppleSupport why is my damn battery dying so quick.,STANDARD,BATTERY_DRAIN,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
2814598,BILLING_DISPUTE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""2814598"", ""author_id"": ""784699"", ""text"": ""@AppleSupport i cant update any apps or download apps..it keeps saying my billing information is wrong because i used a gift card and now its empty and i cant change it to none https://t.co/vDswpvrSjt"", ""created_at"": ""2017-11-27T02:25:06+00:00""}]",@AppleSupport i cant update any apps or download apps..it keeps saying my billing information is wrong because i used a gift card and now its empty and i cant change it to none https://t.co/vDswpvrSjt,STANDARD,BILLING_DISPUTE,BILLING_DISPUTE,REFUND,HANDOFF,POLICY_REQUIRES_HUMAN,apple_faq_general_handoff,"For detailed billing inquiries and account verification, please send us a DM so an advisor can securely review your account.",Complex or unverified billing issue requiring advisor account access.,lead_adjudicator,APPROVED
542461,DEVICE_BOOT,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""542461"", ""author_id"": ""245908"", ""text"": ""My iphone 6 restarts almost every 30 seconds, is it a common problem? What shall I do? #help #apple #iphone #IOS11 @AppleSupport"", ""created_at"": ""2017-12-02T07:20:13+00:00""}]","My iphone 6 restarts almost every 30 seconds, is it a common problem? What shall I do? #help #apple #iphone #IOS11 @AppleSupport",STANDARD,DEVICE_BOOT,DEVICE_BOOT,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_device_boot,"Let's help get your device working smoothly again. Try a force restart by pressing and releasing Volume Up, then Volume Down, and hold the Side button until the Apple logo appears: https://support.apple.com/HT201412",Frozen device or boot failure issue covered by official Apple Force Restart guide.,lead_adjudicator,APPROVED
1643945,HIGH_RISK,Hard safety case,"[{""tweet_id"": ""1643945"", ""author_id"": ""502414"", ""text"": ""@115858 @AppleSupport why is my new iPhone 7 overheating fast? I️ know my mixtape pretty fire🔥🔥🤷🏻‍♂️"", ""created_at"": ""2017-11-05T23:10:36+00:00""}]",@115858 @AppleSupport why is my new iPhone 7 overheating fast? I️ know my mixtape pretty fire🔥🔥🤷🏻‍♂️,STANDARD,UNKNOWN,UNKNOWN,SAFETY_ESCALATION,HANDOFF,HIGH_RISK_FLAG,apple_faq_general_handoff,Your safety is our top priority. We are immediately escalating this matter to a senior specialist. Please DM us your contact information.,Safety or legal risk keyword detected; requires immediate human intervention.,lead_adjudicator,APPROVED
1509381,UNKNOWN,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1509381"", ""author_id"": ""470348"", ""text"": ""@115858 WHAT THE FUCK I️ DID NOT PAY $900 FOR A PHONE THAT CANT GET THE FUCKING ALPHABET RIGHT. WHAT IS THIS SHIT I️ ?!!!?!"", ""created_at"": ""2017-11-03T05:49:08+00:00""}]",@115858 WHAT THE FUCK I️ DID NOT PAY $900 FOR A PHONE THAT CANT GET THE FUCKING ALPHABET RIGHT. WHAT IS THIS SHIT I️ ?!!!?!,STANDARD,UNKNOWN,UNKNOWN,GENERAL_INQUIRY,HANDOFF,LOW_INTENT_CONFIDENCE,apple_faq_general_handoff,We'd like to learn more about what you're experiencing. Please DM us your device model and details so we can help.,"Ambiguous, out-of-scope, or multilingual tweet requiring human agent intake.",lead_adjudicator,APPROVED
1097741,UPDATE_FAILURE,Intent-stratified sample; suggested intent is not a label.,"[{""tweet_id"": ""1097741"", ""author_id"": ""379043"", ""text"": ""@AppleSupport Ipad w IOS 11.0.3 in need of way too frequent recharging. Any help ..?"", ""created_at"": ""2017-10-23T22:03:28+00:00""}]",@AppleSupport Ipad w IOS 11.0.3 in need of way too frequent recharging. Any help ..?,STANDARD,UPDATE_FAILURE,BATTERY_DRAIN,TROUBLESHOOTING,AUTO_REPLY,ALL_POLICIES_PASSED,apple_faq_battery_drain,We know how important good battery performance is. Check your battery health and app usage under Settings > Battery. Avoid extreme temperatures and review our tips here: https://support.apple.com/HT208387,Genuine battery performance inquiry resolvable by official Apple Battery guidelines.,lead_adjudicator,APPROVED
